Minkowski p,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19
1,0.03373218216616364,0.037830183713396914,0.037490882349621446,0.038127137290693114,0.04488087923084766,0.036847896061551644,0.0493589640596121,0.05490369666184597,0.05245690936005981,0.055192829404746735,0.05855917056263088,0.05003773279786233,0.04778226036798644,0.049701071018713516,0.06594688030585466,0.08482449183155388,0.08438265259048122,0.0897239924046564,0.10011332270512002
2,0.03967048131162815,0.04264682623396515,0.04664162344304418,0.06273078511940594,0.06385617393938509,0.04132604258170808,0.07460291715157302,0.09385932159843285,0.07036862553868989,0.08747062165772629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.03910959528346375,0.04867373395779212,0.05209836491646763,0.0792624268055589,0.047904438686961315,0.08423405225526553,0.07035682238861335,0.08823846037838173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03963430772437132,0.04548022909260624,0.05187776012934081,0.047994803065201264,0.0838285814011504,0.09462438305216442,0.07795417921511522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.04133976752878038,0.05291637681890732,0.04316351888383824,0.05232551860386497,0.09636875555520491,0.06623091270423959,0.0913936103086031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.04133108127821089,0.0371021945059265,0.04978223129636977,0.05216833522616654,0.09708640315350431,0.07185880826988528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.038794211670368395,0.04312982556165473,0.05458334289757988,0.053192639914604156,0.098007382724907,0.07048424191981179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03485892122823325,0.04312982556165473,0.049388565108750726,0.053687832959353254,0.09552717605718603,0.07512696174355699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03490892366991044,0.044375196644494797,0.04884518217784023,0.06042889637905596,0.08271404856517212,0.07311029920975004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
